url_path,views_total,views_unique
/brian-team/brian2cuda,10,10
/brian-team/brian2cuda/commit/fa1a3d0944d48daef70d0354fe9da6d51d4e3b86,4,4
/brian-team/brian2cuda/commits/master,2,1
/brian-team/brian2cuda/blob/835c978ad758bc0621e34344c1fb7b811ef8a118/brian2cuda/tests/features/cuda_configuration.py,1,1
/brian-team/brian2cuda/branches,1,1
/brian-team/brian2cuda/commit/924919776fe573f0b9565f4c17843359661709db,1,1
/brian-team/brian2cuda/issues/119,1,1
/brian-team/brian2cuda/issues/136,1,1
/brian-team/brian2cuda/issues/148,1,1
/brian-team/brian2cuda/issues/22,1,1
