url_path,views_total,views_unique
/brian-team/brian2cuda,24,18
/brian-team/brian2cuda/issues/45,3,2
/brian-team/brian2cuda/tree/master,3,1
/brian-team/brian2cuda/issues,2,2
/brian-team/brian2cuda/issues/53,2,2
/brian-team/brian2cuda/issues/317,2,1
/brian-team/brian2cuda/blob/master/docs_sphinx/introduction/index.rst,1,1
/brian-team/brian2cuda/blob/master/docs_sphinx/introduction/install.rst,1,1
/brian-team/brian2cuda/blob/master/examples/run_examples.sh,1,1
/brian-team/brian2cuda/blob/master/pyproject.toml,1,1
